collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;variants_obj;variants
owtrad;172;Urfa;http://topotime.org/owtrad/places/172;Urfa;38.766666;37.133331;[{"id" : 1082, "variant" : "Crossroads", "source" : "www.yallatours.com/turkey/15t_eastturkeySO/index.shtml", "precision" : "exact", "identity" : "exact"}, {"id" : 1082, "variant" : "Crossroads", "source" : "www.yallatours.com/turkey/15t_eastturkeySO/index.shtml", "precision" : "exact", "identity" : "exact"}, {"id" : 1083, "variant" : "Edessa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1083, "variant" : "Edessa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1084, "variant" : "Orfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1085, "variant" : "Ourfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1084, "variant" : "Orfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1085, "variant" : "Ourfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1086, "variant" : "Sanliurfa", "source" : "Carvin 2000", "precision" : "exact", "identity" : "exact"}, {"id" : 1086, "variant" : "Sanliurfa", "source" : "Carvin 2000", "precision" : "exact", "identity" : "exact"}, {"id" : 1087, "variant" : "Urfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1087, "variant" : "Urfa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1088, "variant" : "Urfeh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1089, "variant" : "Urhai", "source" : "Carvin 2000", "precision" : "exact", "identity" : "exact"}, {"id" : 1088, "variant" : "Urfeh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1089, "variant" : "Urhai", "source" : "Carvin 2000", "precision" : "exact", "identity" : "exact"}];{Crossroads,Edessa,Orfa,Ourfa,Sanliurfa,Urfa,Urfeh,Urhai}
owtrad;1720;Kodari;http://topotime.org/owtrad/places/1720;Kodari;85.933334;27.966667;[{"id" : 7316, "variant" : "Kodali", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7317, "variant" : "Kodari", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7318, "variant" : "Kothari", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Kodali,Kodari,Kothari}
owtrad;1721;Bahrabise;http://topotime.org/owtrad/places/1721;Bahrabise;85.900002;27.783333;[{"id" : 7319, "variant" : "Bahrabise", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7320, "variant" : "Barabise", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7321, "variant" : "Barachbise", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7322, "variant" : "Barahbise", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7323, "variant" : "Parabice", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7324, "variant" : "Parabice", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bahrabise,Barabise,Barachbise,Barahbise,Parabice}
owtrad;1725;Nagarze;http://topotime.org/owtrad/places/1725;Nagarze;90.400002;28.966667;[{"id" : 7331, "variant" : "Lang-k'a-tzu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7332, "variant" : "Lang-ka", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7333, "variant" : "Na-ka-erh-tzu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7334, "variant" : "Nagartse Dzong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7335, "variant" : "Nagarze", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7336, "variant" : "Nang-ka-tzu-tsung", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7337, "variant" : "Nangkartse Dzong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7338, "variant" : "Nangkartse-dsong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Lang-k'a-tzu,Lang-ka,Na-ka-erh-tzu,"Nagartse Dzong",Nagarze,Nang-ka-tzu-tsung,"Nangkartse Dzong",Nangkartse-dsong}
owtrad;1726;Xoi;http://topotime.org/owtrad/places/1726;Xoi;90.650002;29.35;[{"id" : 7339, "variant" : "Ch'u-shui", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7340, "variant" : "Chhushu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7341, "variant" : "Chu-shul", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7342, "variant" : "Chushul Dzong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7343, "variant" : "Quxu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7344, "variant" : "Xoi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ch'u-shui,Chhushu,Chu-shul,"Chushul Dzong",Quxu,Xoi}
owtrad;1728;Chatang;http://topotime.org/owtrad/places/1728;Chatang;91.333336;29.233334;[{"id" : 7357, "variant" : "Cha-lang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7358, "variant" : "Cha-nang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7359, "variant" : "Chatang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7360, "variant" : "Zhanang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Cha-lang,Cha-nang,Chatang,Zhanang}
owtrad;1729;Qusum;http://topotime.org/owtrad/places/1729;Qusum;92.166664;29.083332;[{"id" : 7361, "variant" : "Ch'u-sung", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7362, "variant" : "La-chia-li", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7363, "variant" : "La-yeh-li-tsung", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7364, "variant" : "Lhagyari", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7365, "variant" : "Lhagyari Dzong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7366, "variant" : "Lhagyario Dzong", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7367, "variant" : "Qusum", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7368, "variant" : "Rigosho", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ch'u-sung,La-chia-li,La-yeh-li-tsung,Lhagyari,"Lhagyari Dzong","Lhagyario Dzong",Qusum,Rigosho}
owtrad;173;Urumqi;http://topotime.org/owtrad/places/173;Urumqi;87.583336;43.799999;[{"id" : 1117, "variant" : "Urumutsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1117, "variant" : "Urumutsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1117, "variant" : "Urumutsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1118, "variant" : "Urunchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1118, "variant" : "Urunchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1118, "variant" : "Urunchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1119, "variant" : "Wu-lu-mu-ch'i", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1119, "variant" : "Wu-lu-mu-ch'i", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1119, "variant" : "Wu-lu-mu-ch'i", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1120, "variant" : "Wu-lu-mu-ch'i-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1120, "variant" : "Wu-lu-mu-ch'i-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1120, "variant" : "Wu-lu-mu-ch'i-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1121, "variant" : "Wulumuch'i", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1121, "variant" : "Wulumuch'i", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1121, "variant" : "Wulumuch'i", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1122, "variant" : "Wulumuqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1122, "variant" : "Wulumuqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1122, "variant" : "Wulumuqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1123, "variant" : "Wurumch'ih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1123, "variant" : "Wurumch'ih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1123, "variant" : "Wurumch'ih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1090, "variant" : "Beiting", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1090, "variant" : "Beiting", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1090, "variant" : "Beiting", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1091, "variant" : "Besh Baliq", "source" : "www.asiasociety.org/arts/liao/ (Map of Liao Empire and its Neighbors ca. 1120)", "precision" : "exact", "identity" : "exact"}, {"id" : 1091, "variant" : "Besh Baliq", "source" : "www.asiasociety.org/arts/liao/ (Map of Liao Empire and its Neighbors ca. 1120)", "precision" : "exact", "identity" : "exact"}, {"id" : 1092, "variant" : "Beshbalik", "source" : "Frank 1992:x", "precision" : "approx", "identity" : "exact"}, {"id" : 1091, "variant" : "Besh Baliq", "source" : "www.asiasociety.org/arts/liao/ (Map of Liao Empire and its Neighbors ca. 1120)", "precision" : "exact", "identity" : "exact"}, {"id" : 1092, "variant" : "Beshbalik", "source" : "Frank 1992:x", "precision" : "approx", "identity" : "exact"}, {"id" : 1092, "variant" : "Beshbalik", "source" : "Frank 1992:x", "precision" : "approx", "identity" : "exact"}, {"id" : 1093, "variant" : "Beshbaliq", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1093, "variant" : "Beshbaliq", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1093, "variant" : "Beshbaliq", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1094, "variant" : "Bishbalik", "source" : "Cable and French 1947:259", "precision" : "exact", "identity" : "exact"}, {"id" : 1094, "variant" : "Bishbalik", "source" : "Cable and French 1947:259", "precision" : "exact", "identity" : "exact"}, {"id" : 1094, "variant" : "Bishbalik", "source" : "Cable and French 1947:259", "precision" : "exact", "identity" : "exact"}, {"id" : 1095, "variant" : "City of Enlightenment", "source" : "Cable and French 1940:283", "precision" : "exact", "identity" : "exact"}, {"id" : 1095, "variant" : "City of Enlightenment", "source" : "Cable and French 1940:283", "precision" : "exact", "identity" : "exact"}, {"id" : 1095, "variant" : "City of Enlightenment", "source" : "Cable and French 1940:283", "precision" : "exact", "identity" : "exact"}, {"id" : 1096, "variant" : "Dikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1096, "variant" : "Dikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1096, "variant" : "Dikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1097, "variant" : "Hungmiaotz", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1097, "variant" : "Hungmiaotz", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1097, "variant" : "Hungmiaotz", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1098, "variant" : "Ouroumtchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1098, "variant" : "Ouroumtchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1098, "variant" : "Ouroumtchi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1099, "variant" : "Red Temple", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1099, "variant" : "Red Temple", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1100, "variant" : "Ti-hua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1099, "variant" : "Red Temple", "source" : "Cable and French 1947:260", "precision" : "exact", "identity" : "exact"}, {"id" : 1100, "variant" : "Ti-hua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1100, "variant" : "Ti-hua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1101, "variant" : "Ti-hua-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1101, "variant" : "Ti-hua-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1101, "variant" : "Ti-hua-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1102, "variant" : "Ti-hua-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1102, "variant" : "Ti-hua-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1102, "variant" : "Ti-hua-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1103, "variant" : "Ti-hua-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1103, "variant" : "Ti-hua-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1103, "variant" : "Ti-hua-shih", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1104, "variant" : "Tihua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1104, "variant" : "Tihua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1104, "variant" : "Tihua", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1105, "variant" : "Tihwa", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1105, "variant" : "Tihwa", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1105, "variant" : "Tihwa", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1106, "variant" : "Tihwafu", "source" : "Cable and French (1947:map)", "precision" : "exact", "identity" : "exact"}, {"id" : 1106, "variant" : "Tihwafu", "source" : "Cable and French (1947:map)", "precision" : "exact", "identity" : "exact"}, {"id" : 1106, "variant" : "Tihwafu", "source" : "Cable and French (1947:map)", "precision" : "exact", "identity" : "exact"}, {"id" : 1107, "variant" : "Tikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1107, "variant" : "Tikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1108, "variant" : "Tikhva", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1107, "variant" : "Tikhua", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1108, "variant" : "Tikhva", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1108, "variant" : "Tikhva", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1109, "variant" : "Ueruemqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1109, "variant" : "Ueruemqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1109, "variant" : "Ueruemqi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1110, "variant" : "Urumchi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1110, "variant" : "Urumchi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1110, "variant" : "Urumchi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1111, "variant" : "Urumptsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1111, "variant" : "Urumptsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1111, "variant" : "Urumptsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1112, "variant" : "Urumqi", "source" : "Anonymous-4 1991", "precision" : "approx", "identity" : "exact"}, {"id" : 1112, "variant" : "Urumqi", "source" : "Anonymous-4 1991", "precision" : "approx", "identity" : "exact"}, {"id" : 1112, "variant" : "Urumqi", "source" : "Anonymous-4 1991", "precision" : "approx", "identity" : "exact"}, {"id" : 1113, "variant" : "Urumqi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1113, "variant" : "Urumqi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1113, "variant" : "Urumqi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1114, "variant" : "Urumqi Shi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1114, "variant" : "Urumqi Shi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1114, "variant" : "Urumqi Shi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1115, "variant" : "Urumtschi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1115, "variant" : "Urumtschi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1116, "variant" : "Urumtsi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1115, "variant" : "Urumtschi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1116, "variant" : "Urumtsi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1116, "variant" : "Urumtsi", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Beiting,"Besh Baliq",Beshbalik,Beshbaliq,Bishbalik,"City of Enlightenment",Dikhua,Hungmiaotz,Ouroumtchi,"Red Temple",Ti-hua,Ti-hua-ch'eng,Ti-hua-hsien,Ti-hua-shih,Tihua,Tihwa,Tihwafu,Tikhua,Tikhva,Ueruemqi,Urumchi,Urumptsi,Urumqi,"Urumqi Shi",Urumtschi,Urumtsi,Urumutsi,Urunchi,Wu-lu-mu-ch'i,Wu-lu-mu-ch'i-shih,Wulumuch'i,Wulumuqi,Wurumch'ih}
owtrad;1730;Chumba;http://topotime.org/owtrad/places/1730;Chumba;92.599998;29.083332;[{"id" : 7369, "variant" : "Chia-ch'a", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7370, "variant" : "Chumba", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7371, "variant" : "Chung-pa (2)", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7372, "variant" : "Gyaca", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7373, "variant" : "Gyatsa Xian", "source" : "Mayhew 1999:182", "precision" : "exact", "identity" : "exact"}];{Chia-ch'a,Chumba,"Chung-pa (2)",Gyaca,"Gyatsa Xian"}
owtrad;1731;Gyaca;http://topotime.org/owtrad/places/1731;Gyaca;92.716667;29.166668;[{"id" : 7374, "variant" : "Gyaca", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7375, "variant" : "Gyatsa Qu", "source" : "Mayhew 1999:182", "precision" : "exact", "identity" : "exact"}];{Gyaca,"Gyatsa Qu"}
owtrad;1732;Tungdor;http://topotime.org/owtrad/places/1732;Tungdor;94.083336;29.200001;[{"id" : 7376, "variant" : "Mi-lin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7377, "variant" : "Mi-lin-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7378, "variant" : "Mi-ling", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7379, "variant" : "Miling", "source" : "Mayhew et al. 1999:map", "precision" : "exact", "identity" : "exact"}, {"id" : 7380, "variant" : "Tung-to", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7381, "variant" : "Tung-to-ts'un", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7382, "variant" : "Tungdor", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Mi-lin,Mi-lin-hsien,Mi-ling,Miling,Tung-to,Tung-to-ts'un,Tungdor}
